"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
39215,430,645,1344,"F Sun",2000-09-01 00:00:00,"00:00:00",352,2583,51.25,"SE",5.4,3,"Vcmax",9,22.6,58.5,FALSE,FALSE,51.25,5.4
39216,430,645,1345,"F Shade",2000-09-01 00:00:00,"00:00:00",352,2583,23.89,"SE",11.7,3,"Vcmax",9,22.6,58.5,NA,FALSE,23.89,11.7
39217,430,645,1342,"C Sun",2000-09-01 00:00:00,"00:00:00",443,2583,61.1,"SE",3.9,3,"Vcmax",9,22.6,58.5,TRUE,FALSE,61.1,3.9
39218,430,645,1343,"C Shade",2000-09-01 00:00:00,"00:00:00",443,2583,39.98,"SE",10.2,3,"Vcmax",9,22.6,58.5,TRUE,FALSE,39.98,10.2
39219,430,645,1344,"F Sun",2000-09-01 00:00:00,"00:00:00",443,2583,61.29,"SE",3.3,3,"Vcmax",9,22.6,58.5,FALSE,FALSE,61.29,3.3
39220,430,645,1345,"F Shade",2000-09-01 00:00:00,"00:00:00",443,2583,19.99,"SE",12.7,3,"Vcmax",9,22.6,58.5,NA,FALSE,19.99,12.7
39221,430,645,1342,"C Sun",2000-09-01 00:00:00,"00:00:00",353,2869,56.68,"SE",4.6,3,"Vcmax",9,22.6,58.5,TRUE,FALSE,56.68,4.6
39222,430,645,1343,"C Shade",2000-09-01 00:00:00,"00:00:00",353,2869,37.35,"SE",10.8,3,"Vcmax",9,22.6,58.5,TRUE,FALSE,37.35,10.8
39223,430,645,1344,"F Sun",2000-09-01 00:00:00,"00:00:00",353,2869,56,"SE",9.7,3,"Vcmax",9,22.6,58.5,FALSE,FALSE,56,9.7
39224,430,645,1345,"F Shade",2000-09-01 00:00:00,"00:00:00",353,2869,34.3,"SE",12,3,"Vcmax",9,22.6,58.5,NA,FALSE,34.3,12
37231,391,603,1240,"Observational",1993-07-15 00:00:00,"00:00:00",NA,35796,1.4,"",NA,1,"leaf_respiration_rate_m2",7,-105.61,40.06,TRUE,FALSE,1.4,NA
37238,391,603,1240,"Observational",1993-07-15 00:00:00,"00:00:00",NA,36606,2,"",NA,1,"leaf_respiration_rate_m2",7,-105.61,40.06,TRUE,FALSE,2,NA
37540,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,51120,142.8433,"SE",11.8376991515243,5,"Jmax",6,NA,NA,TRUE,NA,142.8433,11.8376991515243
25567,51,NA,1,"observational",NA,"00:00:00",NA,1243,146,"SE",3,1,"Jmax",NA,NA,NA,TRUE,NA,146,3
51229,776,1223,2349,"observational",NA,NA,443,2583,3.3,"",NA,2,"chi_leaf",NA,26.92,58.7,TRUE,FALSE,3.3,NA
51227,776,1223,2349,"observational",NA,NA,443,2583,2.5,"",NA,2,"chi_leaf",NA,26.92,58.7,TRUE,FALSE,2.5,NA
51228,776,1223,2349,"observational",NA,NA,443,2583,2.9,"",NA,2,"chi_leaf",NA,26.92,58.7,TRUE,FALSE,2.9,NA
